hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,Booking Agent,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,required_car_parking_spaces,reservation_status
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,0,2,2015,December,31,1,3,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,1,28,2015,December,31,0,3,2,0,0,BB,FRA,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,148,2015,December,31,1,3,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,Non Refund,98,Transient,0,Canceled
City Hotel,0,7,2015,December,31,2,4,1,0,0,BB,PRT,Online TA,0,0,0,D,D,1,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2015,December,31,2,7,2,0,0,SC,TUR,Online TA,0,0,0,A,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,119,2016,January,1,0,1,2,0,0,BB,PRT,Direct,0,0,0,A,A,1,No Deposit,0,Transient,0,Canceled
City Hotel,0,0,2016,January,1,0,1,2,0,0,BB,TUN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,1,0,1,2,0,0,SC,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,19,2016,January,1,0,2,1,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,30,2016,January,1,0,2,2,0,0,SC,USA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,17,2016,January,1,1,2,2,0,0,BB,ESP,Online TA,0,0,0,B,B,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,19,2016,January,1,1,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,19,2016,January,1,1,2,2,2,0,BB,PRT,Online TA,0,0,0,F,F,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,18,2016,January,1,1,2,2,1,0,BB,ESP,Online TA,0,0,0,B,B,4,No Deposit,0,Transient,1,Check-Out
City Hotel,0,22,2016,January,1,2,2,2,0,0,BB,ESP,Online TA,0,0,0,D,D,1,No Deposit,0,Transient,1,Check-Out
City Hotel,1,25,2016,January,1,2,2,2,2,0,BB,ESP,Online TA,0,0,0,B,B,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,0,2016,January,2,0,1,2,0,0,BB,USA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,2,0,1,2,0,0,SC,BRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,18,2016,January,2,0,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,7,2016,January,2,0,1,2,0,0,BB,DEU,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,2,0,1,2,0,0,BB,BRA,Direct,0,0,0,A,A,2,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,2,1,1,1,0,0,BB,IRL,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,6,2016,January,2,1,1,2,0,0,BB,ESP,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,4,2016,January,2,1,1,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,2,1,1,1,0,0,BB,DEU,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,1,2016,January,2,2,1,2,0,0,BB,BEL,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,11,2016,January,2,2,1,2,0,0,BB,ESP,Online TA,0,0,0,B,B,1,No Deposit,0,Transient,0,Canceled
City Hotel,1,10,2016,January,2,2,1,2,0,0,BB,ESP,Online TA,0,0,0,B,B,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,8,2016,January,2,2,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,1,2016,January,2,2,1,2,0,0,BB,ESP,Direct,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,1,2016,January,2,2,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,2,2,1,2,0,0,BB,ESP,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,8,2016,January,2,2,1,2,0,0,BB,DEU,Online TA,0,0,0,D,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,150,2016,January,2,2,1,2,0,0,HB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,12,2016,January,2,2,2,2,0,0,BB,BRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,2,2,2,2,0,0,BB,FRA,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,3,2016,January,2,2,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,2,2016,January,2,2,3,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,8,2016,January,2,2,4,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,2,2016,January,2,2,4,2,0,0,HB,FRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,3,1,0,2,0,0,BB,CHN,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,3,2,0,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,2,2016,January,3,2,0,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,2,2016,January,3,2,0,2,0,0,BB,USA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,0,0,2016,January,3,1,0,1,0,0,BB,PRT,Online TA,0,0,0,A,E,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,2,2016,January,3,1,0,2,0,0,BB,PRT,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,1,2016,January,3,1,0,2,0,0,SC,SAU,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,30,2016,January,3,1,0,0,2,0,BB,PRT,Online TA,0,0,0,B,B,2,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,3,1,0,2,0,0,BB,ESP,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,31,2016,January,3,1,0,2,0,0,BB,BRA,Online TA,0,0,0,B,B,4,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,2,2016,January,3,1,0,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,0,1,2016,January,3,2,1,2,2,0,BB,FRA,Online TA,0,0,0,A,F,2,No Deposit,0,Transient,0,Check-Out
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,1,145,2016,January,3,2,1,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,85,Transient,0,Canceled
City Hotel,0,2,2016,January,3,2,2,2,0,0,BB,FRA,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,3,2016,January,3,2,4,1,0,0,SC,FIN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,4,1,0,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,29,2016,January,4,1,0,2,0,0,BB,DEU,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,9,2016,January,4,1,0,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,4,1,0,1,0,0,BB,GBR,Online TA,0,0,0,D,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,1,2016,January,4,1,0,2,0,0,BB,DEU,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,0,2016,January,4,1,0,1,0,0,BB,GBR,Online TA,0,0,0,D,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,4,1,0,1,0,0,SC,DEU,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,9,2016,January,4,1,0,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,2,2016,January,4,1,0,1,0,0,BB,FRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,4,1,0,1,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,4,1,0,2,0,0,BB,CHE,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,4,1,1,2,0,0,BB,BRA,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,2,2016,January,4,1,1,2,0,0,SC,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,4,1,1,2,0,0,SC,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,4,1,1,2,0,0,BB,BRA,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,7,2016,January,4,1,2,1,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,9,2016,January,4,1,2,2,0,0,BB,GBR,Online TA,0,0,0,A,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,7,2016,January,4,1,2,1,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,28,2016,January,4,1,3,2,0,0,BB,ESP,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,2,2016,January,4,1,3,2,0,0,SC,ITA,Online TA,0,0,0,A,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,4,1,3,2,0,0,BB,ITA,Online TA,0,0,0,D,E,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,28,2016,January,4,1,3,2,0,0,BB,ESP,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,28,2016,January,4,1,3,3,0,0,BB,ESP,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,5,0,1,1,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,3,2016,January,5,0,1,2,0,0,SC,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,5,0,2,2,0,0,SC,ESP,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,1,Check-Out
City Hotel,0,0,2016,January,5,0,2,2,0,0,BB,CHN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,33,2016,January,5,0,3,2,0,0,BB,FRA,Direct,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,5,4,13,2,0,0,BB,PRT,Direct,0,0,0,A,A,6,No Deposit,0,Transient,0,Check-Out
City Hotel,0,3,2016,January,6,0,1,2,0,0,SC,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,6,0,1,2,0,0,SC,BRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,1,2016,January,6,0,1,2,0,0,BB,COL,Online TA,0,0,0,A,B,0,No Deposit,0,Transient-Party,1,Check-Out
City Hotel,0,0,2016,January,6,0,1,1,0,0,BB,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,6,0,1,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,6,0,1,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,6,0,1,1,0,0,BB,KOR,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,6,0,1,2,0,0,BB,USA,Online TA,0,0,0,A,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,33,2016,January,6,0,2,0,2,0,BB,BRA,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,6,0,2,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,24,2016,January,6,0,2,2,0,0,BB,BRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,24,2016,January,6,0,2,2,0,0,BB,BRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,1,Check-Out
City Hotel,0,0,2016,January,6,0,1,2,0,0,SC,MEX,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,34,2016,January,6,0,2,2,0,0,BB,BRA,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,24,2016,January,6,0,2,2,0,0,BB,BRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,2,2016,January,6,0,3,2,0,0,SC,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,6,0,4,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,24,2016,January,6,1,4,2,0,0,BB,FIN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,1,2016,January,7,0,1,1,0,0,BB,ARE,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,7,0,1,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,0,2016,January,7,0,1,2,0,0,BB,FRA,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,0,2016,January,7,0,1,0,2,0,BB,FRA,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,5,2016,January,7,0,1,2,0,0,SC,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,2,2016,January,7,0,3,2,0,0,BB,IND,Online TA,0,0,0,B,B,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,6,2016,January,7,0,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,2,2016,January,7,0,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,No-Show
City Hotel,0,2,2016,January,7,0,3,2,0,0,BB,GBR,Online TA,0,0,0,B,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,6,2016,January,7,0,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,23,2016,January,7,1,3,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,12,2016,January,7,2,3,2,0,0,BB,FRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,1,2016,January,8,0,2,2,0,0,SC,BEL,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,14,2016,January,8,1,2,1,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,12,2016,January,8,1,2,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,2,2016,January,8,1,2,2,0,0,BB,CHE,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,1,Check-Out
City Hotel,0,1,2016,January,8,1,2,2,0,0,SC,CHN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,126,2016,January,8,2,2,2,0,0,BB,FRA,Online TA,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,7,2016,January,8,2,3,2,0,0,BB,MAR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,8,2016,January,8,2,3,2,0,0,BB,CN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,29,2016,January,8,2,5,2,0,0,BB,BRA,Online TA,0,0,0,A,B,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,29,2016,January,8,2,5,2,0,0,BB,BRA,Online TA,0,0,0,A,B,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,1,2016,January,8,0,0,2,0,0,SC,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,3,2016,January,8,0,1,2,0,0,SC,PER,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,3,2016,January,8,0,1,2,0,0,BB,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,8,0,1,2,0,1,BB,PRT,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,1,Check-Out
City Hotel,0,1,2016,January,8,0,1,1,1,0,SC,BRA,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,0,Check-Out
City Hotel,0,3,2016,January,8,0,1,2,0,0,SC,PER,Online TA,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,4,2016,January,8,0,2,2,0,0,BB,FRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,4,2016,January,9,0,1,2,0,1,SC,BEL,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,0,Check-Out
City Hotel,1,5,2016,January,9,0,1,1,0,0,BB,VEN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,2,2016,January,9,0,1,2,0,0,SC,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,17,2016,January,9,1,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,3,2016,January,9,1,1,2,0,0,SC,UKR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,3,2016,January,9,1,1,2,0,0,BB,AGO,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,2,2016,January,9,0,1,2,0,0,SC,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,22,2016,January,9,2,1,2,0,0,SC,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,18,2016,January,9,2,2,2,0,0,BB,POL,Direct,0,0,0,D,D,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,26,2016,January,9,2,4,1,1,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,29,2016,January,9,2,4,1,1,0,BB,PRT,Direct,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,3,2016,January,10,0,0,2,0,0,SC,GBR,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
